age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
54,M,1367,En Couple,2,true,4804 YM 54
36,F,237,Célibataire,0,false,2437 WD 31
41,F,1164,Célibataire,0,false,4912 RR 95
42,M,192,Célibataire,0,false,1157 BD 64
80,M,407,Célibataire,0,false,5720 PU 76
22,M,1179,En Couple,1,true,8069 GM 83
82,M,997,Célibataire,0,false,3690 DS 80
39,M,452,En Couple,1,true,8101 VD 51
41,M,747,Célibataire,0,false,5818 RQ 67
36,M,1329,En Couple,2,false,17 FP 58
59,M,190,Célibataire,0,false,507 YM 44
36,F,521,En Couple,2,false,1327 PK 33
31,F,444,En Couple,4,false,6805 HN 48
38,M,425,En Couple,3,false,7581 OK 50
47,M,406,Célibataire,0,false,5069 ZN 40
50,M,1056,En Couple,4,true,3654 MF 28
24,F,438,Célibataire,0,false,6465 BL 73
25,F,224,En Couple,0,false,3740 AX 65
79,M,560,En Couple,1,false,5851 ZH 62
33,M,1180,En Couple,4,false,6924 ZC 47
67,F,446,En Couple,0,false,1835 QP 81
43,M,488,En Couple,2,false,2943 XV 89
18,F,1080,En Couple,2,false,6399 JM 83
24,F,526,En Couple,0,false,1077 KY 82
20,M,514,Célibataire,0,false,5981 HE 55
83,M,237,Célibataire,0,false,7129 OJ 78
69,M,408,N/D,2,false,4229 XL 63
82,M,488,En Couple,0,false,81 AO 75
26,M,424,Célibataire,0,false,8449 RO 18
55,M,1304,Célibataire,0,false,9597 DJ 84
65,F,175,Célibataire,0,false,4789 JF 92
45,M,1287,En Couple,1,false,1525 LK 82
21,M,457,En Couple,2,true,7249 CO 33
40,M,473,En Couple,0,false,1613 NX 80
19,M,989,En Couple,4,false,9436 PX 39
43,M,588,Célibataire,0,false,2947 SM 88
69,M,555,Célibataire,0,false,600 PV 77
54,F,412,En Couple,1,false,940 IO 49
41,M,415,En Couple,0,true,8307 EK 68
81,M,462,Célibataire,0,false,5980 MZ 40
68,F,1383,En Couple,0,true,7185 KY 81
22,F,890,En Couple,2,false,3837 VZ 36
52,F,162,Célibataire,0,false,1444 GV 44
75,M,562,Célibataire,0,false,7012 JV 36
39,M,490,Célibataire,0,false,1318 FO 15
28,Homme,579,En Couple,2,false,7761 UN 12
26,F,538,En Couple,3,false,9947 XE 62
20,M,769,En Couple,2,true,8989 VF 62
27,M,551,En Couple,1,false,898 SF 16
19,M,169,En Couple,2,true,9915 ZB 67
31,M,879,Seul,0,false,6898 NV 19
64,F,218,Célibataire,0,false,3961 XR 25
49,F,974,Célibataire,0,false,3663 TJ 95
42,M,456,En Couple,0,false,9998 KB 80
52,M,423,En Couple,0,false,9924 BB 30
81,M,465,En Couple,1,false,2955 RV 15
32,M,552,Célibataire,0,false,4967 ZD 37
68,M,1252,Célibataire,0,false,9276 JT 40
36,M,1390,Célibataire,0,false,474 QC 42
58,F,1395,En Couple,1,false,1622 GC 63
22,M,525,En Couple,0,false,4550 AV 61
56,M,181,Célibataire,0,false,4536 IW 64
58,F,504,En Couple,3,true,3503 XL 82
53,F,445,En Couple,2,true,5739 CZ 14
74,M,174,Célibataire,0,false,8149 FM 98
57,M,454,En Couple,4,false,8148 FR 50
34,M,437,Célibataire,0,false,3646 TJ 76
22,M,1206,En Couple,0,false,4959 JH 74
20,M,558,En Couple,3,false,8671 JL 60
32,M,986,En Couple,1,false,8963 GN 80
45,M,541,En Couple,3,false,6098 DV 97
22,M,1277,En Couple,2,false,562 WI 90
42,Féminin,412,Célibataire,0,false,7551 RR 30
46,F,887,En Couple,2,true,1815 WO 52
46,M,770,En Couple,4,false,8101 PD 25
24,F,201,En Couple,1,false,5815 RY 92
55,F,553,En Couple,2,true,2446 EC 34
29,M,769,En Couple,0,false,9475 BH 29
41,M,512,Célibataire,0,false,7681 OY 83
31,M,175,Marié(e),2,false,978 WX 53
26,F,463,Célibataire,0,false,2233 OW 93
25,M,937,En Couple,1,false,3689 EY 67
23,F,168,En Couple,3,false,64 SY 42
66,M,1099,En Couple,0,false,5940 WF 68
42,F,1398,En Couple,4,false,8073 KB 46
81,M,164,En Couple,0,false,3931 RM 89
23,F,400,En Couple,4,false,8094 FL 38
66,F,438,En Couple,1,false,8288 MS 48
71,F,1033,En Couple,1,false,9576 OO 95
24,M,1356,Célibataire,0,false,3149 PU 96
63,F,462,?,2,false,8469 GL 12
32,M,181,Célibataire,0,false,9577 OU 55
31,F,500,Célibataire,0,false,7729 ML 12
83,F,592,Célibataire,0,false,2705 SD 20
31,M,161,En Couple,4,false,7919 IZ 70
72,M,950,En Couple,4,false,9424 EN 85
22,F,1341,Célibataire,0,false,7183 UH 73
32,M,577,En Couple,0,false,7625 LK 13
57,M,703,Célibataire,0,false,4040 LZ 75
36,M,1133,Célibataire,0,false,1225 TO 67
41,Homme,233,Seule,1,false,4108 YZ 61
46,F,153,Célibataire,0,false,8200 IW 20
26,M,530,Célibataire,0,false,6712 RE 18
78,F,211,Célibataire,0,false,1734 QE 64
34,F,466,En Couple,0,false,6738 NP 74
42,F,526,Seule,2,false,5072 EP 92
26,M,581,En Couple,1,true,2075 QL 58
59,M,424,En Couple,2,false,9322 PK 95
26,M,488,En Couple,3,false,2989 BU 94
39,M,744,En Couple,1,false,1347 SB 59
68,M,476,Seule,2,false,9500 PA 59
51,F,400,En Couple,4,true,2022 TM 11
48,F,489,En Couple,3,false,7862 FX 35
53,F,1109,Célibataire,0,false,1637 XD 53
52,M,1270,Célibataire,0,false,3589 MD 76
38,F,501,En Couple,3,true,4142 XA 70
20,M,424,En Couple,0,false,8489 EB 89
46,M,184,En Couple,0,false,3128 NV 72
55,F,206,En Couple,2,true,7952 OI 45
76,F,195,En Couple,0,false,8708 TQ 65
24,F,1396,En Couple,0,false,3103 VJ 31
38,N/D,901,En Couple,1,true,9853 FE 27
72,M,1234,En Couple,1,false,9191 WY 93
67,M,1224,En Couple,2,true,7162 LQ 46
79,M,404,En Couple,3,false,9411 VM 90
23,M,579,En Couple,3,true,3065 IO 52
28,F,454,Célibataire,0,false,614 QS 92
27,F,518,Célibataire,0,false,4723 KG 40
22,M,1153,Célibataire,0,false,96 WF 56
35,F,449,Célibataire,0,false,2829 WK 38
47,M,572,En Couple,2,true,2151 SO 43
37,M,508,En Couple,3,false,1810 YK 16
23,M,460,En Couple,4,false,3807 DM 46
46,F,559,Célibataire,0,false,8155 JV 29
19,M,555,En Couple,1,true,7013 LU 97
49,M,240,En Couple,3,true,2585 DE 60
57,M,194,Célibataire,0,false,2157 UW 94
20,M,516,Célibataire,0,false,4375 EU 52
22,M,527,Célibataire,0,false,7033 VO 98
47,M,766,En Couple,0,false,6618 UC 60
72,F,1247,Célibataire,0,false,5458 LL 87
35,F,720,En Couple,1,false,9714 IM 33
51,F,226,Célibataire,0,false,4462 MT 14
24,F,453,En Couple,1,false,1016 QN 11
22,F,539,En Couple,0,false,5226 WF 55
61,M,218,Célibataire,0,false,9728 VF 58
22,M,841,Célibataire,0,false,7504 QF 42
56,M,204,En Couple,2,false,1654 NV 63
32,M,966,En Couple,1,false,4096 KQ 97
48,M,865,En Couple,4,false,1602 XJ 81
44,F,808,Seule,1,false,4967 YV 89
18,M,418,En Couple,0,false,3878 HU 64
70,M,1343,Célibataire,0,false,7709 ZL 41
46,M,1388,En Couple,0,false,7740 ZN 38
77,M,919,En Couple,1,false,6896 VO 68
27,M,499,En Couple,1,false,5466 EK 55
30,M,1294,Célibataire,0,false,8363 AV 19
23,M,164,Célibataire,0,false,8127 XQ 11
19,F,217,En Couple,0,false,3204 QX 29
23,M,173,En Couple,3,false,645 XJ 34
23,M,503,En Couple,2,false,9367 ER 32
26,F,455,En Couple,0,false,9887 FA 44
18,M,1092,Célibataire,0,false,7117 RW 52
27,M,1363,En Couple,1,true,8010 LR 22
52,F,807,Célibataire,0,false,5354 KB 21
46,M,1395,Célibataire,0,false,5213 LN 28
52,F,504,Célibataire,0,false,1752 SF 34
55,M,804,En Couple,4,true,2714 WJ 17
51,M,520,Célibataire,0,false,414 EB 62
18,M,186,En Couple,1,false,9933 ON 36
36,F,415,En Couple,1,false,3964 RF 34
37,M,403,En Couple,3,false,5977 OJ 38
20,M,519,En Couple,2,false,7342 DB 90
18,M,543,Seule,2,false,7472 WA 77
40,F,1375,Célibataire,0,false,6471 JL 84
48,M,592,En Couple,0,false,2201 QJ 86
51,M,533,En Couple,1,false,2485 HD 39
70,M,596,En Couple,0,false,5817 WJ 75
72,M,702,En Couple,2,false,1601 ZC 38
38,M,736,Célibataire,0,false,3165 BP 67
63,M,522,En Couple,4,false,9693 FM 77
36,M,482,Célibataire,0,false,5963 QE 21
26,M,1254,En Couple,2,false,5605 UO 62
49,M,400,En Couple,1,false,342 KF 53
43,F,236,Célibataire,0,false,7793 LU 68
59,F,196,Célibataire,0,false,5849 HM 74
38,M,187,Célibataire,0,false,2623 GP 92
37,M,903,En Couple,0,false,3240 SZ 37
27,F,1325,Célibataire,0,false,2314 XA 34
32,F,895,Célibataire,0,false,916 NV 36
70,M,1309,Célibataire,0,false,8904 XA 88
52,M,592,Seule,3,false,7317 SY 17
45,F,499,En Couple,2,false,8533 TE 70
43,M,1204,En Couple,3,false,1711 FD 71
34,M,1056,En Couple,1,false,9994 FN 97
59,M,901,En Couple,1,false,8496 CW 51
36,F,1394,En Couple,0,false,4986 ML 88
40,F,1229,Seule,3,false,3245 FW 62
19,M,158,En Couple,1,false,4241 ZD 20
19, ,1269,En Couple,0,false,1674 YI 31
20,M,1180,Célibataire,0,false,7989 GV 38
40,F,195,En Couple,2,false,3889 ML 67
77,M,419,En Couple,4,true,9975 QP 76
44,M,512,Célibataire,0,false,4519 MU 53
70,F,486,Célibataire,0,false,7184 AC 94
28,F,215,En Couple,0,true,220 CH 33
30,F,1227,En Couple,4,false,4134 HG 59
54,M,444,En Couple,1,true,8601 CH 97
74,F,1318,En Couple,3,false,1894 XI 51
46,M,431,En Couple,2,false,1201 CO 69
41,F,1167,En Couple,1,false,7865 CN 10
59,F,1213,En Couple,1,true,5570 NN 70
37,M,1297,Seule,1,false,8129 OW 54
21,M,586,En Couple,2,true,3443 DU 10
69,Homme,439,En Couple,4,false,3402 SK 10
27,M,1221,En Couple,3,true,1317 DR 78
48,M,189,En Couple,0,false,5259 BF 13
36,F,530,Célibataire,0,false,6404 IP 49
43,M,213,En Couple,4,false,2036 GA 18
52,M,797,Célibataire,0,false,5749 AN 69
46,M,1280,En Couple,4,false,384 RI 44
64,M,436,Célibataire,0,false,4759 ZE 70
78,M,972,En Couple,2,false,6850 AX 43
59,F,1047,Célibataire,0,false,9428 LV 26
20,M,542,En Couple,1,false,153 OL 24
25,M,510,En Couple,3,false,5902 PI 83
58,M,220,En Couple,3,false,9837 IQ 23
83,M,1371,En Couple,1,false,8164 OK 31
28,M,242,Marié(e),0,false,8273 PF 87
40,M,551,En Couple,4,false,1644 JZ 18
27,M,743,En Couple,2,false,1617 ZF 45
55,M,510,En Couple,2,false,6056 MP 25
62,M,520,En Couple,2,true,8259 IB 50
47,M,527,Célibataire,0,false,9171 TO 29
20,M,496,Célibataire,0,false,8136 ZR 38
19,F,510,Seule,3,false,835 CY 84
43,M,595,En Couple,2,true,793 JF 87
25,F,1344,En Couple,0,false,8758 VE 37
44,M,1271,Célibataire,0,false,5899 HP 51
49,Masculin,440,Célibataire,0,false,871 FC 52
49,F,1257,En Couple,0,false,9661 WU 62
35,M,472,En Couple,1,false,7703 IB 15
74,M,973,Célibataire,0,false,3975 UG 25
29,F,589,En Couple,0,false,6950 RZ 11
26,M,1196,En Couple,0,true,5563 OI 63
18,M,429,Seule,2,false,4393 NS 13
74,M,179,Célibataire,0,false,4229 RL 87
26,M,1102,En Couple,0,false,1891 YU 92
60,F,581,Célibataire,0,false,1948 BK 46
32,Homme,194,Seule,1,false,7310 WA 96
35,M,1210,Célibataire,0,false,8928 AO 78
32,M,426,En Couple,0,false,8208 VD 85
28,M,1395,En Couple,1,true,8348 QJ 50
41,M,443,En Couple,0,false,3081 JT 66
63,Masculin,486,En Couple,4,false,1827 FZ 96
42,M,1119,En Couple,0,false,9665 BP 14
75,M,430,En Couple,3,false,132 AX 20
54,M,440,Célibataire,0,false,9132 QN 17
82,M,1290,En Couple,0,true,8967 ZG 56
25,F,704,Seule,3,false,7927 OY 54
61,F,474,En Couple,1,false,7135 AK 31
37,M,177,Célibataire,0,false,3226 PR 44
22,M,202,Célibataire,0,false,4567 XC 46
63,M,950,En Couple,2,true,101 PI 22
36,F,502,En Couple,0,false,9463 US 21
78,M,508,Célibataire,0,false,2933 KC 47
58,M,170,En Couple,4,true,3567 CP 46
75,F,583,En Couple,2,true,4654 JQ 72
22,F,816,En Couple,2,false,6376 BO 90
19,F,436,En Couple,4,false,1583 PY 39
77,F,174,En Couple,1,false,6264 AC 59
34,F,887,En Couple,4,false,8851 IR 89
51,F,212,En Couple,3,false,4732 TK 78
30,M,451,Célibataire,0,false,6524 MV 71
39,M,931,Célibataire,0,false,5740 SW 31
24,M,589,En Couple,0,false,6232 YB 10
82,F,544,En Couple,1,false,9436 AB 11
78,M,248,En Couple,2,false,2894 LE 14
24,M,425,Célibataire,0,false,615 BS 12
42,M,417,En Couple,4,false,6111 MV 71
32,M,1064,En Couple,1,false,9492 GW 38
24,M,876,En Couple,0,true,5591 TQ 34
29,M,171,Célibataire,0,false,4947 TQ 98
38,M,532,Célibataire,0,false,3690 YB 85
35,M,204,Célibataire,0,false,3902 FG 97
41,M,499,En Couple,2,false,5545 UD 60
45,M,422,Célibataire,0,false,3178 XG 45
26,M,557,En Couple,2,false,2973 UK 30
25,M,915,En Couple,0,true,3797 OZ 67
39,M,1295,En Couple,3,false,7752 HH 80
75,M,791,Célibataire,0,false,8231 CO 80
60,F,243,En Couple,0,false,4505 XU 73
48,M,184,En Couple,0,true,2403 YV 81
28,M,427,En Couple,4,false,374 MF 31
58,M,514,Célibataire, ,false,2596 MB 79
29,F,571,En Couple,1,false,80 KG 15
19,F,424,Célibataire,0,false,6322 XN 31
24,F,1387,Marié(e),0,true,1748 MI 27
46,M,195,Célibataire,0,false,8701 PB 39
22,F,186,En Couple,4,true,3927 DK 81
32,M,206,Seule,2,false,1694 VB 84
37,M,562,Célibataire,0,false,7383 PW 93
72,M,734,En Couple,2,false,5498 HN 79
63,M,1229,Seule,1,false,9598 YZ 55
53,M,963,En Couple,0,true,6752 AG 19
54,M,546,En Couple,1,false,4384 CZ 82
22,F,1188,Célibataire,0,false,5064 RU 81
38,M,523,Célibataire,0,false,4873 YK 58
56,M,235,En Couple,1,false,8195 RY 71
51,F,170,Célibataire,0,false,2081 UK 73
25,M,517,En Couple,3,false,1471 VR 63
45,M,218,En Couple,2,false,8538 SO 44
72,F,561,En Couple,2,true,9042 QP 70
26,M,1154,En Couple,1,true,7998 IA 23
33,F,419,Célibataire,0,false,3916 OI 98
53,F,1308,Célibataire,0,false,211 WM 68
18,F,1148,En Couple,1,false,9095 YK 86
40,M,1338,Célibataire,0,false,9608 LM 62
62,M,1355,En Couple,3,false,8184 EC 57
78,M,513,En Couple,3,false,7287 BZ 71
18,M,524,En Couple,0,false,9405 VT 34
57,M,598,En Couple,0,false,2179 DC 83
26,F,469,Marié(e),2,false,8494 UN 80
40,F,1231,Seule,2,false,1033 IV 14
46,M,150,Célibataire,0,false,2605 UI 25
48,F,426,En Couple,4,true,1184 SX 78
27,M,1121,En Couple,2,false,1048 RJ 88
41,M,190,En Couple,0,false,5850 VR 19
58,F,1135,En Couple,1,true,3412 AD 67
39,F,1181,En Couple,4,false,7763 AP 37
20,Homme,164,En Couple,3,false,3009 TC 56
43,F,811,En Couple,2,false,1918 TY 77
33,M,173,Célibataire,0,false,5546 CZ 95
21,F,541,En Couple,1,true,8477 GF 10
36,F,544,En Couple,1,false,3971 TX 49
39,F,153,En Couple,3,false,1639 SX 46
47,F,1151,En Couple,3,false,4987 YJ 92
24,M,432,En Couple,4,false,8721 BA 60
44,M,440,En Couple,2,false,4266 OR 80
23,M,181,En Couple,4,false,7464 PV 91
23,M,160,En Couple,1,true,9265 NO 52
80,F,201,En Couple,3,false,4755 RJ 63
40,M,240,En Couple,1,false,4654 FH 94
18,F,1302,Célibataire,0,false,4035 TD 72
28,M,957,En Couple,4,false,1943 ZG 93
29,M,492,Seule,2,false,2691 ZZ 76
42,F,191,En Couple,4,true,2508 WB 55
21,M,174,Célibataire,0,false,9578 IH 42
32,F,934,Célibataire,0,false,5591 YO 16
67,M,595,En Couple,2,false,309 VJ 38
35,F,735,En Couple,3,false,3676 JY 63
33,M,571,En Couple,4,false,5088 CK 18
54,F,191,En Couple,2,false,6923 SA 16
29, ,1167,En Couple,1,false,8444 NB 94
64,F,1065,En Couple,1,true,1435 GC 90
51,F,898,En Couple,1,false,2391 WZ 97
54,M,1209,En Couple,0,false,6526 KN 72
20,M,418,En Couple,1,false,9257 DK 97
49,M,491,Célibataire,0,false,9074 DR 36
18,M,525,En Couple,4,false,6995 KH 95
49,M,229,En Couple,2,false,2188 KB 35
26,M,456,En Couple,3,true,4831 JE 70
68,F,205,Seule,2,false,9212 MT 47
61,M,578,En Couple,1,false,516 LJ 70
54,F,1287,Célibataire,0,false,7629 DB 76
76,M,1264,En Couple,0,true,2369 PC 26
22,M,166,Seule,2,false,3763 EB 25
37,Homme,563,En Couple,4,false,4767 LI 35
38,F,1087,Célibataire,0,false,4397 LQ 31
50,M,437,Seul,0,false,4786 XJ 75
39,M,529,En Couple,0,false,1346 GH 21
38,M,733,Célibataire,0,false,2470 GJ 84
52,F,487,En Couple,0,false,7957 IB 36
70,F,524,En Couple,1,false,6819 NO 27
27,M,480,En Couple,2,false,3043 CQ 42
25,M,182,En Couple,0,false,3914 HF 79
22,M,409,Célibataire,0,false,1346 KV 76
67,M,416,Célibataire,0,false,9847 AZ 64
24,F,151,En Couple,1,false,2802 DV 58
46,M,1092,En Couple,3,false,7183 ZB 69
42,M,460,En Couple,0,false,8989 IG 41
?,F,774,En Couple,2,false,3713 QU 96
21,M,550,En Couple,2,true,9415 LT 85
43,M,1171,En Couple,4,false,6839 IE 88
82,F,1098,Célibataire,0,false,6944 OA 22
50,M,411,En Couple,4,true,691 PW 19
75,F,518,En Couple,2,false,1983 TV 30
30,M,471,En Couple,0,true,4868 TJ 58
19,M,532,Seule,2,false,6582 JT 74
31,M,582,En Couple,1,false,5248 GO 21
24,M,203,Célibataire,0,false,6658 XK 96
30,F,913,Célibataire,0,false,8969 AX 22
24,M,913,En Couple,2,true,4490 LI 26
25,M,1191,En Couple,2,false,7370 VG 45
63,M,180,Célibataire,0,false,8413 KH 94
21,F,459,Célibataire,0,false,9209 ET 50
26,F,504,En Couple,4,false,8262 VM 33
79,F,911,En Couple,4,false,1540 BQ 55
73,M,204,En Couple,1,false,9337 EU 36
27,M,888,En Couple,3,true,9830 ET 11
29,M,560,En Couple,1,false,901 GO 66
80,M,504,Seule,1,false,3537 JT 58
22,M,173,Seule,3,false,8769 AH 49
55,M,162,En Couple,1,false,3778 SH 10
46,F,1132,En Couple,1,false,6256 BS 21
24,F,203,En Couple,3,false,9777 BE 77
35,M,480,En Couple,1,false,3455 SJ 71
49,F,503,En Couple,4,false,7488 XN 97
58,M,537,Célibataire,0,false,9236 SX 43
21,M,483,Célibataire,0,false,5098 QL 12
21,F,466,En Couple,4,false,7422 XP 57
27,M,759,Célibataire,0,false,3555 KC 96
33,M,408,Célibataire,0,false,9497 RL 67
54,F,517,Célibataire,0,false,1163 NC 67
23,F,450,Célibataire,0,false,7000 VG 28
45,F,232,En Couple,1,false,9836 TZ 79
28,M,566,En Couple,1,false,411 WQ 75
40,M,1354,En Couple,4,false,1913 JW 52
29,M,571,En Couple,1,false,5337 VE 33
59,M,535,Célibataire,0,false,5136 XF 44
44,F,207,En Couple,0,false,436 XA 44
47,M,1109,Seule,2,false,310 DA 28
72,M,1102,Seule,3,false,6233 PD 91
31,M,412,Célibataire,0,false,5599 IW 15
40,M,207,En Couple,0,true,6735 KP 16
42,F,1117,En Couple,2,false,6500 YM 82
59,M,438,En Couple,0,true,3605 KV 67
36,M,753,En Couple,0,true,8396 UQ 58
29,F,986,En Couple,1,false,2710 BP 62
18,F,815,En Couple,0,false,5942 PO 23
79,F,476,Célibataire,0,false,8214 QP 84
33,M,1101,Célibataire,0,false,283 CN 92
33,M,424,En Couple,2,true,4755 ZO 96
21,M,730,En Couple,1,false,6030 FT 10
41,M,1315,En Couple,2,false,6966 AZ 96
53,F,209,En Couple,3,false,4141 AY 88
57,M,923,En Couple,3,false,9026 QN 87
77,M,872,Célibataire,0,false,5935 KS 15
42,F,188,Célibataire,0,false,17 CY 60
46,M,223,Célibataire,0,false,9157 BE 29
61,F,223,En Couple,4,false,1692 EC 49
22,M,1328,En Couple,0,false,6618 TH 15
55,F,844,En Couple,0,false,5745 DV 76
18,M,1284,En Couple,0,false,7797 KF 22
19,M,540,En Couple,0,false,6252 XX 53
26,F,486,Célibataire,0,false,20 US 43
53,F,1176,Célibataire,0,false,3248 TL 30
43,M,599,En Couple,1,false,705 UQ 47
44,M,504,Célibataire,0,false,7533 NX 32
42,M,487,En Couple,0,false,7262 MR 32
47,M,439,Célibataire,0,false,6825 ZS 85
24,F,805,Célibataire,0,false,7210 DY 90
28,M,517,Célibataire,0,false,8025 LY 22
72,M,1396,En Couple,2,false,7643 VJ 59
22,F,211,Célibataire,0,false,3351 LD 63
41,M,232,En Couple,4,false,1570 PJ 41
28,M,733,En Couple,2,false,7066 XZ 38
35,F,454,Célibataire,0,false,6188 NM 85
77,M,216,En Couple,1,false,1155 UQ 21
48,M,986,Seule,3,false,126 SZ 82
30,F,526,En Couple,4,false,9148 OX 35
57,M,198,Célibataire,0,false,9142 QD 55
29,M,1321,Célibataire,0,false,8937 GV 87
44,M,520,Seule,2,false,5630 BJ 19
65,F,963,En Couple,3,false,5816 DL 39
45,F,1086,En Couple,0,false,378 KW 91
65,F,536,En Couple,2,false,3122 YW 33
52,M,514,En Couple,0,false,4022 AN 81
53,M,190,Célibataire,0,false,89 HP 60
72,M,549,Célibataire,0,false,6426 HB 11
69,M,596,En Couple,1,true,5786 QC 81
22,F,1329,Célibataire,0,false,7256 GB 57
18,M,952,En Couple,4,false,8618 VD 57
77,M,491,En Couple,1,false,4794 PK 39
22,M,573,Célibataire,0,false,923 QY 53
23,M,472,Célibataire,0,false,2790 WO 86
31,F,509,En Couple,1,false,7989 FD 32
55,F,738,En Couple,3,false,8859 SD 47
74,F,?,Seule,1,false,7215 PX 56
67,Masculin,540,En Couple,2,false,1539 QB 39
44,F,1129,En Couple,2,true,1157 WG 41
40,M,170,Célibataire,0,false,3025 TI 31
29,M,223,Célibataire,0,false,4337 HX 61
33,M,471,En Couple,1,false,2242 ZS 25
27,M,1159,En Couple,1,false,3172 NK 25
81,F,528,Célibataire,0,false,525 QC 67
61,M,589,En Couple,1,true,7355 CN 92
49,F,573,Célibataire,0, ,2229 RS 20
28,F,458,Célibataire,0,false,7788 PX 93
74,F,224,Seule,2,false,3043 OG 74
54,M,1235,En Couple,0,false,1608 XL 54
43,M,1173,En Couple,0,true,590 QH 17
28,M,535,En Couple,0,false,5688 VV 15
54,M,1127,Célibataire,0,false,7172 DK 31
31,M,460,En Couple,2,false,8098 CK 56
76,F,562,En Couple,3,false,3920 PW 53
58,F,154,Célibataire,0,false,6916 AN 24
32,M,432,En Couple,2,false,7076 WJ 96
23,M,420,Célibataire,0,false,6437 LP 83
18,M,551,En Couple,0,false,4094 SD 74
64,M,209,Célibataire,0,false,7496 FE 17
30,Masculin,586,En Couple,4,false,884 PO 47
41,M,507,En Couple,4,false,6121 LN 42
47,M,227,En Couple,4,false,3849 VL 81
50,F,514,En Couple,0,false,5359 GG 26
46,M,440,En Couple,2,true,4840 DP 87
83,M,492,Seule,1,false,6907 VO 12
63,M,169,Célibataire,0,false,2277 TW 22
67,F,214,Célibataire,-1,false,8309 FO 77
22,F,1324,En Couple,0,true,3617 GX 63
30,M,587,En Couple,1,false,9108 WM 27
22,M,216,Célibataire,0,false,2404 QB 13
35,M,592,En Couple,4,true,4740 OI 27
40,M,410,En Couple,1,false,3587 JZ 23
23,M,418,Célibataire,0,false,6286 UF 54
61,F,1133,Célibataire,0,false,1961 NM 21
49,F,555,En Couple,1,true,6965 BV 81
29,Masculin,454,En Couple,2,false,5631 VJ 44
45,F,778,En Couple,2,false,2997 FC 44
59,F,1294,En Couple,3,false,1478 IE 35
27,M,453,Célibataire,0,false,4276 JE 67
28,M,919,En Couple,2,true,6920 JF 21
29,M,534,Célibataire,0,false,7523 LB 36
52,M,151,En Couple,2,true,5325 VF 46
55,M,528,En Couple,2,false,5644 KA 69
31,F,209,Célibataire,0,false,4673 SS 18
20,F,471,Célibataire,0,false,1954 FQ 18
72,M,720,En Couple,4,false,6944 DR 22
29,M,551,En Couple,2,false,9126 ZL 51
18, ,924,Célibataire,0,false,2317 UB 33
48,M,544,En Couple,1,false,2445 RX 41
59,M,504,En Couple,3,false,1380 VR 82
26,Masculin,491,Célibataire,0,false,1484 XL 33
57,M,193,En Couple,0,false,2765 XM 79
52,M,550,En Couple,4,false,303 JO 10
64,M,470,En Couple,3,false,5337 BE 48
43,M,464,Célibataire,0,false,3371 TC 56
39,M,204,En Couple,2,false,3764 QV 21
48,M,462,En Couple,0,false,3713 EU 79
56,M,734,En Couple,0,false,6067 GU 91
21,M,494,Célibataire,0,false,1756 CD 55
65,M,502,En Couple,2,true,85 FL 18
83,M,1124,En Couple,3,true,959 IH 77
46,M,236,?,3,false,7476 GK 62
37,M,1347,En Couple,0,true,6665 QU 15
31,M,513,En Couple,0,false,4867 DB 66
42,M,1341,En Couple,3,false,5938 ZR 13
33,F,198,En Couple,4,true,7518 YB 55
59,M,499,Célibataire,0,false,5725 SU 49
52,M,434,En Couple,1,true,1055 EZ 90
41,M,565,Célibataire,0,false,7462 TF 98
28,M,566,En Couple,2,false,3461 VZ 22
82,M,513,En Couple,1,false,1059 GR 22
75,F,171,Célibataire,0,false,8956 LJ 27
84,M,993,En Couple,4,false,3333 HP 26
59,Masculin,500,En Couple,4,false,6298 TS 45
72,M,551,Marié(e),2,false,8197 TT 66
56,M,445,En Couple,2,false,1037 RU 47
30,M,491,En Couple,2,false,3449 WI 35
56,F,454,Célibataire,0,false,975 EB 37
53,F,461,En Couple,0,false,5134 EH 76
44,M,591,En Couple,1,false,2372 KS 89
57,M,536,En Couple,0,false,7341 WM 85
80,M,1146,En Couple,2,false,5401 RU 33
21,M,1328,En Couple,2,true,3272 CW 86
48,F,154,En Couple,4,false,3604 EH 43
25,M,1357,En Couple,1,false,9499 VP 28
58,M,465,En Couple,2,false,5080 IZ 59
